recipe_external_id,ingredient_name_norm,quantity,unit_code,base_quantity,note
JxWbJX-UNwY,달걀,1,piece,1,
JxWbJX-UNwY,식용유,,,,약간
1T4R8zNe1yA,간장 소불고기 고추장 돼지불고기,250,g,250,
8-Aad1W4Mq0,간장 소불고기 고추장 돼지불고기,250,g,250,
b2AXKI76rKI,냉동감자,200,g,200,
b2AXKI76rKI,식용유,1,,,
b2AXKI76rKI,마라소스 약 과,1,,,
b2AXKI76rKI,대파,1,,,
UEfoOmupTG8,전복 손질,,,,
UEfoOmupTG8,전복 마리,4,,,
UEfoOmupTG8,전복내장크림소스,,,,
UEfoOmupTG8,전복내장 전량,,,,
UEfoOmupTG8,우유 팩,1,,,
UEfoOmupTG8,양파,1,,,
UEfoOmupTG8,통마늘,5,piece,5,
UEfoOmupTG8,식용유,3,tbsp,45,
UEfoOmupTG8,맛소금,,,,약간
UEfoOmupTG8,전복내장크림파스타,,,,
UEfoOmupTG8,삶은스파게티면,160,g,160,
UEfoOmupTG8,버터 약,2,tbsp,30,
UEfoOmupTG8,파마산치즈가루 과,1,,,
UEfoOmupTG8,손질 전복살 전량,,,,
UEfoOmupTG8,전복 내장 크림소스 전량,,,,
UEfoOmupTG8,쪽파 줄,1,,,
gVw9OXujilo,전복 손질,,,,
gVw9OXujilo,전복 마리,5,,,
gVw9OXujilo,전복구이,,,,
gVw9OXujilo,데친 전복 마리,5,,,
gVw9OXujilo,통마늘,12,piece,12,
gVw9OXujilo,물 약,1,,,
gVw9OXujilo,진간장 약,2,tbsp,30,
gVw9OXujilo,식용유 과,1,,,
gVw9OXujilo,참기름 약 과,1,,,
gVw9OXujilo,황설탕,2,,,
N0imcLgooRI,공심채,200,g,200,
N0imcLgooRI,통마늘,5,piece,5,
N0imcLgooRI,식용유,3,tbsp,45,
N0imcLgooRI,굴소스 약 과,1,,,
N0imcLgooRI,진간장 약,1,,,
N0imcLgooRI,황설탕,1,,,
N0imcLgooRI,베트남 고추,3,piece,3,
9ljJ2Ybkaho,물 약,4,cup,800,
9ljJ2Ybkaho,재래식 된장 약,1,,,
9ljJ2Ybkaho,대파 대,1,,,
9ljJ2Ybkaho,다진 돼지고기 약,1,,,
9ljJ2Ybkaho,양파 약,1,,,
9ljJ2Ybkaho,굵은 고춧가루 약 과,1,,,
9ljJ2Ybkaho,간마늘 약,1,,,
9ljJ2Ybkaho,식용유 약,1,tbsp,15,
9ljJ2Ybkaho,라면,1,piece,1,
9ljJ2Ybkaho,달걀,1,piece,1,
B2s5seuBCn0,물 약 와,5,,,
B2s5seuBCn0,애호박,1,piece,1,
B2s5seuBCn0,돼지고기 앞다리살 약 과,1,,,
B2s5seuBCn0,양파,1,,,
B2s5seuBCn0,대파 약,1,,,
B2s5seuBCn0,고추장 약 과,1,,,
B2s5seuBCn0,간마늘,1,tbsp,15,
B2s5seuBCn0,새우젓,1,tbsp,15,
B2s5seuBCn0,굵은 고춧가루 와,2,,,
B2s5seuBCn0,표고버섯 약,1,piece,1,
B2s5seuBCn0,식용유,2,tbsp,30,
B2s5seuBCn0,청양고추,1,piece,1,
B2s5seuBCn0,국간장 약,1,tbsp,15,
B2s5seuBCn0,꽃소금 약,1,,,
B2s5seuBCn0,후추가루,,,,약간
Z5-6wbdbgA4,밥 밑간,,,,
Z5-6wbdbgA4,밥 약,7,cup,1400,
Z5-6wbdbgA4,맛소금 약,1,,,
Z5-6wbdbgA4,참기름 약 와,2,,,
Z5-6wbdbgA4,유부조림,,,,
Z5-6wbdbgA4,유부채 약,3,cup,600,
Z5-6wbdbgA4,물 약,1,,,
Z5-6wbdbgA4,황설탕 약,2,tbsp,30,
Z5-6wbdbgA4,진간장 약 와,2,,,
Z5-6wbdbgA4,식용유,1,tbsp,15,
Z5-6wbdbgA4,유부김밥,,,,
Z5-6wbdbgA4,밑간한 밥 약 와,2,,,
Z5-6wbdbgA4,유부조림 과,1,,,
Z5-6wbdbgA4,김밥김 장,2,,,
Z5-6wbdbgA4,김밥 단무지 줄,2,,,
Z5-6wbdbgA4,참기름,,,,약간
Z5-6wbdbgA4,유부달걀김밥,,,,
Z5-6wbdbgA4,유부조림,2,,,
Z5-6wbdbgA4,식용유,2,tbsp,30,
Z5-6wbdbgA4,황설탕,1,,,
Z5-6wbdbgA4,달걀,2,piece,2,
Z5-6wbdbgA4,맛소금,,,,약간
tCe6B6U8wHw,단무지 팩,1,,,
tCe6B6U8wHw,대파 약,2,,,
tCe6B6U8wHw,간 깨 약,1,tbsp,15,
tCe6B6U8wHw,간 마늘,1,,,
tCe6B6U8wHw,굵은 고춧가루 약,1,,,
tCe6B6U8wHw,참기름 약,1,,,
MTF3kcG6mmI,칼국수면,1,piece,1,
MTF3kcG6mmI,애호박,1,,,
MTF3kcG6mmI,다진 돼지고기,1,,,
MTF3kcG6mmI,양파 약,1,,,
MTF3kcG6mmI,감자 약,1,,,
MTF3kcG6mmI,대파 약,1,,,
MTF3kcG6mmI,고추장,1,tbsp,15,
MTF3kcG6mmI,청양고추,1,piece,1,
MTF3kcG6mmI,재래식된장,1,,,
MTF3kcG6mmI,간 마늘,1,,,
MTF3kcG6mmI,식용유,1,tbsp,15,
MTF3kcG6mmI,국간장,1,,,
MTF3kcG6mmI,굵은 고춧가루,1,,,
MTF3kcG6mmI,고운 고춧가루,1,,,
MTF3kcG6mmI,꽃소금,1,,,
MTF3kcG6mmI,간 깨,1,,,
MTF3kcG6mmI,김가루,,,,약간
Js2p5JPj3XQ,볼카츠,,,,
Js2p5JPj3XQ,다진 돼지고기,2,cup,400,
Js2p5JPj3XQ,양파 약,1,,,
Js2p5JPj3XQ,빵가루 약,1,,,
Js2p5JPj3XQ,맛소금 약,1,,,
Js2p5JPj3XQ,달걀물 약,1,,,
Js2p5JPj3XQ,후춧가루,,,,약간
Js2p5JPj3XQ,튀김용 식용유,,,,적당량
Js2p5JPj3XQ,튀김옷,,,,
Js2p5JPj3XQ,밀가루 약,1,,,
Js2p5JPj3XQ,달걀 약,2,piece,2,
Js2p5JPj3XQ,습식 빵가루 약,3,cup,600,
mZ2C8gEw8Vk,물 약,3,cup,600,
mZ2C8gEw8Vk,손질갈치 토막,4,,,
mZ2C8gEw8Vk,무 약,1,,,
mZ2C8gEw8Vk,대파 대,1,,,
mZ2C8gEw8Vk,국간장,1,,,
mZ2C8gEw8Vk,굵은 고춧가루 약,1,,,
mZ2C8gEw8Vk,물엿,2,tbsp,30,
mZ2C8gEw8Vk,청양고추 약,3,piece,3,
mZ2C8gEw8Vk,간 마늘 약,1,tbsp,15,
mZ2C8gEw8Vk,맛술,2,tbsp,30,
mZ2C8gEw8Vk,고추장 약,1,tbsp,15,
mZ2C8gEw8Vk,황설탕 약,1,tbsp,15,
mZ2C8gEw8Vk,꽃소금,1,,,
lDr6lNjUZ8w,콩비지 와,2,,,
lDr6lNjUZ8w,정수물 과,1,,,
lDr6lNjUZ8w,신김치,1,cup,200,
lDr6lNjUZ8w,다진 돼지고기 약,1,,,
lDr6lNjUZ8w,양파 약,1,,,
lDr6lNjUZ8w,대파,1,,,
lDr6lNjUZ8w,새우젓 약,1,tbsp,15,
lDr6lNjUZ8w,청양고추,2,piece,2,
lDr6lNjUZ8w,식용유,2,tbsp,30,
lDr6lNjUZ8w,간 마늘,1,,,
lDr6lNjUZ8w,국간장,1,tbsp,15,
lDr6lNjUZ8w,참기름,1,tbsp,15,
lDr6lNjUZ8w,굵은 고춧가루,1,,,
oFiRqNH2BaI,홍합밥,,,,
oFiRqNH2BaI,쌀 약,2,cup,400,
oFiRqNH2BaI,정수물 과,1,,,
oFiRqNH2BaI,홍합살 약,1,cup,200,
oFiRqNH2BaI,고구마 약,1,,,
oFiRqNH2BaI,당근 약,1,,,
oFiRqNH2BaI,자숙연근 약,3,piece,3,
oFiRqNH2BaI,표고버섯 약,2,piece,2,
oFiRqNH2BaI,양념장,,,,
oFiRqNH2BaI,진간장 약,1,,,
oFiRqNH2BaI,부추 약 줄기,10,,,
oFiRqNH2BaI,대파 약,1,,,
oFiRqNH2BaI,참기름,2,tbsp,30,
oFiRqNH2BaI,황설탕 약,1,tbsp,15,
oFiRqNH2BaI,간 마늘 약,1,,,
oFiRqNH2BaI,굵은 고춧가루 약,1,tbsp,15,
oFiRqNH2BaI,청양고추 약,1,piece,1,
oFiRqNH2BaI,통깨,1,tbsp,15,
YEG1UYY_1E4,손질오징어 마리,1,,,
YEG1UYY_1E4,냉동삼겹살 약 줄,3,,,
YEG1UYY_1E4,양파,1,,,
YEG1UYY_1E4,통마늘,15,piece,15,
YEG1UYY_1E4,대파 약,1,,,
YEG1UYY_1E4,맛술,3,tbsp,45,
YEG1UYY_1E4,진간장 약,3,tbsp,45,
YEG1UYY_1E4,굵은 고춧가루 와,2,,,
YEG1UYY_1E4,황설탕 과,1,,,
YEG1UYY_1E4,청양고추,1,piece,1,
YEG1UYY_1E4,간 마늘,1,,,
YEG1UYY_1E4,고추장,1,,,
YEG1UYY_1E4,참기름,1,tbsp,15,
YEG1UYY_1E4,통깨,1,,,
MpWWEiU9rKg,고구마 약 개,1,piece,1,
MpWWEiU9rKg,식용유,1.5,l,1500,
MpWWEiU9rKg,황설탕,,,,약간
0wqp-Ii5wQM,부추완자전,,,,
0wqp-Ii5wQM,다진 돼지고기,2,cup,400,
0wqp-Ii5wQM,두부,1,,,
0wqp-Ii5wQM,대파 대,1,,,
0wqp-Ii5wQM,부추 약 줄,12,,,
0wqp-Ii5wQM,부침가루 약,1,,,
0wqp-Ii5wQM,진간장,3,tbsp,45,
0wqp-Ii5wQM,청양고추,2,piece,2,
0wqp-Ii5wQM,간 마늘 약,2,,,
0wqp-Ii5wQM,달걀,2,piece,2,
0wqp-Ii5wQM,식용유,,,,적당량
0wqp-Ii5wQM,맛소금,,,,약간
0wqp-Ii5wQM,후춧가루,,,,약간
0wqp-Ii5wQM,찍어 먹는 양념간장,,,,
0wqp-Ii5wQM,식초,2,tbsp,30,
0wqp-Ii5wQM,진간장,1,tbsp,15,
0wqp-Ii5wQM,황설탕,,,,약간
0wqp-Ii5wQM,양파,,,,약간
0wqp-Ii5wQM,청양고추,,,,약간
u8s0XK5WXuw,물 약,11,cup,2200,
u8s0XK5WXuw,양파,5,piece,5,
u8s0XK5WXuw,부채살,600,g,600,
u8s0XK5WXuw,당근,1,piece,1,
u8s0XK5WXuw,토마토,1,piece,1,
u8s0XK5WXuw,고형 카레 조각,8,,,
u8s0XK5WXuw,케첩,1,,,
u8s0XK5WXuw,우스터소스,1,,,
u8s0XK5WXuw,식용유 약,1,,,
u8s0XK5WXuw,버터 약,6,tbsp,90,
u8s0XK5WXuw,토마토 페이스트,2,tbsp,30,
u8s0XK5WXuw,고형 치킨스톡 조각,2,,,
u8s0XK5WXuw,쿠민가루 약,2,tbsp,30,
u8s0XK5WXuw,후춧가루,,,,약간
u8s0XK5WXuw,밥 인분,12,,,
9Wvd9VL0OpM,순한맛 라면 봉지,1,,,
9Wvd9VL0OpM,물 약,3,cup,600,
9Wvd9VL0OpM,고형 카레,1,piece,1,
9Wvd9VL0OpM,버터,2,tbsp,30,
9Wvd9VL0OpM,간마늘,1,,,
9Wvd9VL0OpM,후춧가루,,,,약간
dQnjf9ouGgk,레드와인 병,1,,,
dQnjf9ouGgk,오렌지,1,piece,1,
dQnjf9ouGgk,사과,1,piece,1,
dQnjf9ouGgk,레몬,1,piece,1,
dQnjf9ouGgk,시나몬 스틱 약,4,piece,4,
o3aLEbn2n5Y,등갈비 약,15,piece,15,
o3aLEbn2n5Y,모짜렐라 치즈 봉지,2,,,
o3aLEbn2n5Y,양파,1,,,
o3aLEbn2n5Y,물엿 약,1,,,
o3aLEbn2n5Y,맛술,1,,,
o3aLEbn2n5Y,진간장 약,1,,,
o3aLEbn2n5Y,대파,1,,,
o3aLEbn2n5Y,황설탕 약,2,tbsp,30,
o3aLEbn2n5Y,간 마늘,1,tbsp,15,
o3aLEbn2n5Y,고운 고춧가루,3,tbsp,45,
o3aLEbn2n5Y,후춧가루,,,,약간
amKnBhgVcfg,돼지등갈비튀김,,,,
amKnBhgVcfg,식용유 통,1,,,
amKnBhgVcfg,돼지등갈비 대,10,,,
amKnBhgVcfg,정수물,2,cup,400,
amKnBhgVcfg,감자전분,1,cup,200,
amKnBhgVcfg,맛소금,1,,,
amKnBhgVcfg,후춧가루,,,,약간
amKnBhgVcfg,찍어 먹는 양념,,,,
amKnBhgVcfg,고운 고춧가루 약,2,tbsp,30,
amKnBhgVcfg,큐민가루,1,tbsp,15,
amKnBhgVcfg,맛소금,1,tbsp,15,
amKnBhgVcfg,통깨 약,2,tbsp,30,
ZE3X6f6E3Ss,만능곱창무침,,,,
ZE3X6f6E3Ss,초벌소곱창,500,g,500,
ZE3X6f6E3Ss,초벌소깐양,500,g,500,
ZE3X6f6E3Ss,정수물 약,11,cup,2200,
ZE3X6f6E3Ss,굵은 고춧가루,4,tbsp,60,
ZE3X6f6E3Ss,국간장,3,tbsp,45,
ZE3X6f6E3Ss,간 마늘 과,1,,,
ZE3X6f6E3Ss,된장,1,tbsp,15,
ZE3X6f6E3Ss,황설탕 약 과,1,,,
ZE3X6f6E3Ss,들깻가루,2,tbsp,30,
ZE3X6f6E3Ss,참기름,2,tbsp,30,
ZE3X6f6E3Ss,고추장,1,,,
ZE3X6f6E3Ss,후춧가루,,,,약간
ZE3X6f6E3Ss,곱창라면,,,,
ZE3X6f6E3Ss,정수물 약,3,cup,600,
ZE3X6f6E3Ss,만능곱창무침,1,cup,200,
ZE3X6f6E3Ss,대파 약,1,,,
ZE3X6f6E3Ss,청양고추,1,piece,1,
ZE3X6f6E3Ss,라면,1,piece,1,
u1m21zlfVLo,누룩,200,g,200,
u1m21zlfVLo,효모,3,g,3,
u1m21zlfVLo,설탕,1,g,1,
6lcrq5D_63o,정수물 약 과,3,,,
6lcrq5D_63o,냉이 약,2,cup,400,
6lcrq5D_63o,대파,1,,,
6lcrq5D_63o,재래식 된장,1,,,
6lcrq5D_63o,청양고추,1,piece,1,
6lcrq5D_63o,라면,1,piece,1,
p7HGmwiuuvE,정수물 약 과,3,,,
p7HGmwiuuvE,신김치 약,3,cup,600,
p7HGmwiuuvE,통조림햄 통,1,,,
p7HGmwiuuvE,두부 약,1,,,
p7HGmwiuuvE,대파 약,2,,,
p7HGmwiuuvE,양파 약,1,,,
p7HGmwiuuvE,간마늘,1,tbsp,15,
p7HGmwiuuvE,새우젓,1,tbsp,15,
p7HGmwiuuvE,국간장,1,tbsp,15,
p7HGmwiuuvE,굵은 고춧가루,1,tbsp,15,
p7HGmwiuuvE,고운 고춧가루,1,tbsp,15,
p7HGmwiuuvE,식초,,,,적당량
p7HGmwiuuvE,굵은 고춧가루,,,,약간
rLDquEv-ZJg,정수물 약 과,8,,,
rLDquEv-ZJg,불린 미역,2,cup,400,
rLDquEv-ZJg,황태채,2,cup,400,
rLDquEv-ZJg,국간장,2,tbsp,30,
rLDquEv-ZJg,멸치액젓 약 과,1,,,
rLDquEv-ZJg,참기름 약 과,1,,,
rLDquEv-ZJg,간 마늘 약,2,,,
rLDquEv-ZJg,꽃소금,1,,,
SeUG8iRDE_g,콩나물,300,g,300,
SeUG8iRDE_g,정수물 약,11,cup,2200,
SeUG8iRDE_g,대파 약,1,,,
SeUG8iRDE_g,간 마늘,1,tbsp,15,
SeUG8iRDE_g,꽃소금 약,1,tbsp,15,
SeUG8iRDE_g,국간장 과,1,,,
SeUG8iRDE_g,청양고추,1,piece,1,
Mfnwc1dc0MY,정수물 약 과,6,,,
Mfnwc1dc0MY,양파,1,,,
Mfnwc1dc0MY,두부,1,,,
Mfnwc1dc0MY,재래식 된장,5,tbsp,75,
Mfnwc1dc0MY,차돌박이,100,g,100,
Mfnwc1dc0MY,주키니호박 약,1,cup,200,
Mfnwc1dc0MY,감자,1,,,
Mfnwc1dc0MY,대파,1,,,
Mfnwc1dc0MY,느타리버섯 타래,1,,,
Mfnwc1dc0MY,청양고추,2,piece,2,
Mfnwc1dc0MY,간 마늘,1,tbsp,15,
Mfnwc1dc0MY,고추장,1,tbsp,15,
Mfnwc1dc0MY,홍고추,1,piece,1,
Mfnwc1dc0MY,굵은 고춧가루 약,1,,,
uu8BqXy6lf4,맑은미역국  인분 기준,4,,,
uu8BqXy6lf4,정수물 약 과,8,,,
uu8BqXy6lf4,절단 불린 미역,2,cup,400,
uu8BqXy6lf4,멸치액젓,2,tbsp,30,
uu8BqXy6lf4,간 마늘 약,1,tbsp,15,
uu8BqXy6lf4,국간장,1,tbsp,15,
uu8BqXy6lf4,맛소금 약,1,,,
e--h7ax_6pQ,정수 물 약,2,cup,400,
e--h7ax_6pQ,신김치 약,1,cup,200,
e--h7ax_6pQ,양파 약,1,,,
e--h7ax_6pQ,두부,1,,,
e--h7ax_6pQ,참치캔,1,,,
e--h7ax_6pQ,대파 약,1,,,
e--h7ax_6pQ,국간장,2,tbsp,30,
e--h7ax_6pQ,간 마늘,1,tbsp,15,
e--h7ax_6pQ,굵은 고춧가루,2,tbsp,30,
e--h7ax_6pQ,청양고추,1,piece,1,
e--h7ax_6pQ,황설탕,1,,,
#NAME?,도토리묵 팩,1,,,
#NAME?,정수물 약,2,cup,400,
#NAME?,신김치 약,1,cup,200,
#NAME?,오이 약,1,,,
#NAME?,식초,3,tbsp,45,
#NAME?,청양고추,1,piece,1,
#NAME?,통깨,2,tbsp,30,
#NAME?,대파 약,1,,,
#NAME?,국간장 약,2,,,
#NAME?,소고기다시다 약,1,,,
#NAME?,황설탕 약,1,,,
#NAME?,간 마늘,1,,,
#NAME?,참기름 약,1,,,
#NAME?,굵은 고춧가루,,,,약간
#NAME?,각얼음,6,piece,6,
RmZyxKOUbfs,삶은 메추리알,1,kg,1000,
RmZyxKOUbfs,정수 물,4,cup,800,
RmZyxKOUbfs,진간장,1,cup,200,
RmZyxKOUbfs,꽈리고추,16,piece,16,
RmZyxKOUbfs,통마늘,10,piece,10,
RmZyxKOUbfs,황설탕,1,,,
RmZyxKOUbfs,청양고추,3,piece,3,
RmZyxKOUbfs,다시마 조각,1,,,
fpqJOFMfhmk,면 삶기,,,,
fpqJOFMfhmk,정수물 약와,5,,,
fpqJOFMfhmk,스파게티면,100,g,100,
fpqJOFMfhmk,올리브오일 약,2,tbsp,30,
fpqJOFMfhmk,맛소금,,,,약간
fpqJOFMfhmk,명란크림파스타,,,,
fpqJOFMfhmk,생크림,1,cup,200,
fpqJOFMfhmk,명란젓 약,2,piece,2,
fpqJOFMfhmk,양파 약,1,,,
fpqJOFMfhmk,통마늘,4,piece,4,
fpqJOFMfhmk,식용유,2,tbsp,30,
fpqJOFMfhmk,명란젓,,,,약간
fpqJOFMfhmk,파르메산치즈가루,,,,약간
fpqJOFMfhmk,쪽파,,,,약간
fpqJOFMfhmk,통후추가루,,,,약간
JrTVWvj8uhs,들기름두부구이,,,,
JrTVWvj8uhs,국산콩손두부 모,1,,,
JrTVWvj8uhs,들기름,10,tbsp,150,
JrTVWvj8uhs,양념장,,,,
JrTVWvj8uhs,진간장,4,tbsp,60,
JrTVWvj8uhs,대파 약,1,,,
JrTVWvj8uhs,청양고추,2,piece,2,
JrTVWvj8uhs,간 마늘,1,,,
JrTVWvj8uhs,황설탕,1,,,
JrTVWvj8uhs,깨소금,1,,,
JrTVWvj8uhs,굵은고추가루,1,,,
JrTVWvj8uhs,참기름 약,2,tbsp,30,
YLd78Yqoy9I,정수물 약,10,cup,2000,
YLd78Yqoy9I,냉동꽃게 마리,2,,,
YLd78Yqoy9I,무 약,1,,,
YLd78Yqoy9I,재래식된장 가득,3,tbsp,45,
YLd78Yqoy9I,양파 약,1,,,
YLd78Yqoy9I,애호박 약,1,,,
YLd78Yqoy9I,대파 약대,1,,,
YLd78Yqoy9I,청양고추,3,piece,3,
YLd78Yqoy9I,간마늘,1,tbsp,15,
YLd78Yqoy9I,굵은고추가루 약,1,tbsp,15,
ZuO-VnWMrno,달걀,7,piece,7,
ZuO-VnWMrno,들기름 약,5,tbsp,75,
ZuO-VnWMrno,국간장,1,tbsp,15,
Zkxiydlmplw,정수물,2,l,2000,
Zkxiydlmplw,오징어 마리,1,,,
Zkxiydlmplw,무 약,1,,,
Zkxiydlmplw,대파 약,1,,,
Zkxiydlmplw,국간장 약,1,tbsp,15,
Zkxiydlmplw,꽃소금 약,1,tbsp,15,
Zkxiydlmplw,간마늘,1,,,
Zkxiydlmplw,멸치액젓,1,tbsp,15,
Zkxiydlmplw,들기름,1,tbsp,15,
Zkxiydlmplw,간생강 약,1,,,
#NAME?,양념장,,,,
#NAME?,간마늘,1,tbsp,15,
#NAME?,국간장,2,tbsp,30,
#NAME?,재래식된장 약,2,,,
#NAME?,굵은고추가루 와,2,,,
#NAME?,고추장 약,1,,,
#NAME?,후추가루,,,,약간
#NAME?,부대찌,,piece,,
#NAME?,정수물 병,1,,,
#NAME?,대파 과,1,,,
#NAME?,통조림햄,1,,,
#NAME?,빽소시지,2,piece,2,
#NAME?,양파 약,1,,,
#NAME?,신김치 약,1,,,
#NAME?,베이크드빈스 가득,1,tbsp,15,
#NAME?,체다슬라이스치즈 장,1,,,
#NAME?,추가재료,,,,
#NAME?,라면,1,piece,1,
#NAME?,정수물 약,1,cup,200,
SILoOGBiAyA,양념장,,,,
SILoOGBiAyA,정수물 약,1,,,
SILoOGBiAyA,케첩 과,1,,,
SILoOGBiAyA,물엿,1,tbsp,15,
SILoOGBiAyA,간마늘,1,tbsp,15,
SILoOGBiAyA,황설탕,1,tbsp,15,
SILoOGBiAyA,굵은고추가루 약,1,tbsp,15,
SILoOGBiAyA,진간장,1,tbsp,15,
SILoOGBiAyA,후추가루,,,,약간
SILoOGBiAyA,통조림햄,1,,,
SILoOGBiAyA,빽소시지,2,piece,2,
SILoOGBiAyA,양배추,,,,적당량
SILoOGBiAyA,양파 약,1,,,
SILoOGBiAyA,베이크드빈스,2,tbsp,30,
SILoOGBiAyA,대파 약,1,,,
SILoOGBiAyA,식용유,3,tbsp,45,
SILoOGBiAyA,체다슬라이스치즈 장,1,,,
w9ML-v8OG1Y,기본파무침,,,,
w9ML-v8OG1Y,파채,150,g,150,
w9ML-v8OG1Y,참기름 약,2,tbsp,30,
w9ML-v8OG1Y,맛소금,1,,,
w9ML-v8OG1Y,굵은고추가루 약,1,,,
w9ML-v8OG1Y,고운고추가루,1,,,
w9ML-v8OG1Y,깨소금,,,,약간
w9ML-v8OG1Y,간장파무침,,,,
w9ML-v8OG1Y,식초,4,tbsp,60,
w9ML-v8OG1Y,진간장,2,tbsp,30,
w9ML-v8OG1Y,깨소금 약,1,tbsp,15,
w9ML-v8OG1Y,황설탕,,,,약간
w9ML-v8OG1Y,통깨,,,,약간
w9ML-v8OG1Y,초고추장파무침,,,,
w9ML-v8OG1Y,양배추채,150,g,150,
w9ML-v8OG1Y,고추장 가득,1,tbsp,15,
w9ML-v8OG1Y,식초,3,tbsp,45,
w9ML-v8OG1Y,황설탕 약과,1,,,
w9ML-v8OG1Y,참기름 과,1,,,
w9ML-v8OG1Y,굵은고추가루,1,tbsp,15,
w9ML-v8OG1Y,진간장,1,,,
LojVJnvLb30,버팔로윙 소스,,,,
LojVJnvLb30,사과식초 약,1,,,
LojVJnvLb30,타바스코 약,1,,,
LojVJnvLb30,맛소금 약,1,,,
LojVJnvLb30,고운고추가루 과,1,,,
LojVJnvLb30,버터 조각,1,,,
LojVJnvLb30,버팔로윙,,,,
LojVJnvLb30,닭봉,10,piece,10,
LojVJnvLb30,닭날개,10,piece,10,
LojVJnvLb30,버팔로윙소스 전량,,,,
LojVJnvLb30,식용유,,,,약간
87zznFb0-us,정수물 병,1,,,
87zznFb0-us,사각어묵 장,10,,,
87zznFb0-us,대파 약대,1,,,
87zznFb0-us,양파,1,,,
87zznFb0-us,청양고추,2,piece,2,
87zznFb0-us,황설탕,2,tbsp,30,
87zznFb0-us,고추장,2,tbsp,30,
87zznFb0-us,진간장,2,tbsp,30,
87zznFb0-us,굵은고추가루,1,,,
87zznFb0-us,고운고추가루,1,,,
87zznFb0-us,후추가루,,,,약간
01snsHZK6Ns,달걀,,,,
01snsHZK6Ns,통조림햄,,,,
01snsHZK6Ns,맛소금,,,,
01snsHZK6Ns,식용유,,,,
01snsHZK6Ns,노두유,,,,
01snsHZK6Ns,밥양에 따라 달걀,,,,
01snsHZK6Ns,대파,,,,
01snsHZK6Ns,양파,,,,
py6778lywEg,가래떡,300,g,300,
py6778lywEg,정수물 가득,1,cup,200,
py6778lywEg,고추장 와,2,,,
py6778lywEg,물엿 약,4,tbsp,60,
py6778lywEg,황설탕 약,1,tbsp,15,
py6778lywEg,고운고추가루 약,1,tbsp,15,
78AQ-ten9lE,라면,1,piece,1,
78AQ-ten9lE,달걀,1,piece,1,
78AQ-ten9lE,식용유,3,tbsp,45,
78AQ-ten9lE,정수물,,,,적당량
1F4soB3rlMI,소스,,,,
1F4soB3rlMI,토마토소스 병,1,,,
1F4soB3rlMI,토마토 작은거,3,piece,3,
1F4soB3rlMI,빨간파프리카,1,piece,1,
1F4soB3rlMI,양파,1,,,
1F4soB3rlMI,통조림햄,1,,,
1F4soB3rlMI,식용유,2,tbsp,30,
1F4soB3rlMI,큐민가루,1,tbsp,15,
1F4soB3rlMI,고운고추가루 약과,1,,,
1F4soB3rlMI,간마늘,1,,,
1F4soB3rlMI,진간장 약,1,tbsp,15,
1F4soB3rlMI,꽃소금,1,,,
1F4soB3rlMI,황설탕,1,,,
1F4soB3rlMI,후추가루,,,,약간
1F4soB3rlMI,에그인헬,,,,
1F4soB3rlMI,소스,1,,,
1F4soB3rlMI,모짜렐라치즈 봉지,1,,,
1F4soB3rlMI,슈레드눈꽃치즈,,,,
1F4soB3rlMI,달걀,3,piece,3,
1F4soB3rlMI,파슬리가루,,,,약간
1F4soB3rlMI,식빵,,,,적당량
J4qwXDjduQw,육전,,,,
J4qwXDjduQw,소고기슬라이스 장,3,,,
J4qwXDjduQw,밀가루 약,1,cup,200,
J4qwXDjduQw,식용유,3,tbsp,45,
J4qwXDjduQw,달걀,3,piece,3,
J4qwXDjduQw,맛소금,,,,약간
J4qwXDjduQw,후추가루,,,,약간
J4qwXDjduQw,초간장,,,,
J4qwXDjduQw,식초,2,tbsp,30,
J4qwXDjduQw,진간장,1,tbsp,15,
J4qwXDjduQw,굵은고추가루 약,1,,,
WGqcdDem0Vg,정수물 과,1,,,
WGqcdDem0Vg,소고기 약장,9,,,
WGqcdDem0Vg,식용유,1,tbsp,15,
WGqcdDem0Vg,짜파게티 봉지,1,,,
WGqcdDem0Vg,너구리 봉지,1,,,
jN6rB-bUQXM,배추전,,,,
jN6rB-bUQXM,배추,,,,
jN6rB-bUQXM,부침가루,,,,
jN6rB-bUQXM,정수물,,,,
jN6rB-bUQXM,식용유,,,,
jN6rB-bUQXM,양념장,,,,
jN6rB-bUQXM,청양고추,,,,
jN6rB-bUQXM,대파,,,,
jN6rB-bUQXM,진간장,,,,
jN6rB-bUQXM,식초,,,,
_MhD25Ip3bc,정수물,1.5,l,1500,
_MhD25Ip3bc,떡국떡,4,cup,800,
_MhD25Ip3bc,소고기 약,1,cup,200,
_MhD25Ip3bc,대파 약,1,cup,200,
_MhD25Ip3bc,국간장 약,2,tbsp,30,
_MhD25Ip3bc,멸치액젓,1,tbsp,15,
_MhD25Ip3bc,꽃소금 깎아서,1,tbsp,15,
_MhD25Ip3bc,간마늘,1,,,
_MhD25Ip3bc,참기름,1,tbsp,15,
_MhD25Ip3bc,달걀,1,piece,1,
_MhD25Ip3bc,고명용 김,,,,약간
_MhD25Ip3bc,후추가루,,,,약간
p6r5xcrG6u0,삶은 고구마,2,piece,2,
p6r5xcrG6u0,스틱버터,1,,,
p6r5xcrG6u0,물엿 약과,1,,,
